# Time alpha-glucose beta-glucose O2 delta-glucose H2O2
8.280000000000000000e+03 1.534722623647129594e-02 8.076143050426257824e-03 2.342336928689749478e-02 4.765766307131025226e-01 4.765766307131025226e-01
8.300000000000000000e+03 1.525995315882098038e-02 8.058754951481408857e-03 2.331870811030233026e-02 4.766812918896977114e-01 4.766812918896977114e-01
8.320000000000000000e+03 1.517333728371840149e-02 8.041412022219701292e-03 2.321474930593804206e-02 4.767852506940620239e-01 4.767852506940620239e-01
8.340000000000000000e+03 1.508737430749305247e-02 8.024111889127438779e-03 2.311148619662043227e-02 4.768885138033795990e-01 4.768885138033795990e-01
8.360000000000000000e+03 1.500205991981445539e-02 8.006852268888618035e-03 2.300891218870301444e-02 4.769910878112970098e-01 4.769910878112970098e-01
8.380000000000000000e+03 1.491738980369216282e-02 7.989630968384920165e-03 2.290702077207702400e-02 4.770929792279230419e-01 4.770929792279230419e-01
8.400000000000000000e+03 1.483335963547575791e-02 7.972445884695719340e-03 2.280580552017141827e-02 4.771941944798286372e-01 4.771941944798286372e-01
8.420000000000000000e+03 1.474996508485484741e-02 7.955295005098081060e-03 2.270526008995286948e-02 4.772947399100471721e-01 4.772947399100471721e-01
8.440000000000000000e+03 1.466720181485907035e-02 7.938176407066755216e-03 2.260537822192576485e-02 4.773946217780742907e-01 4.773946217780742907e-01
8.460000000000000000e+03 1.458506548185809285e-02 7.921088258274186500e-03 2.250615374013222036e-02 4.774938462598677935e-01 4.774938462598677935e-01
8.480000000000000000e+03 1.450355173556160983e-02 7.904028816590507461e-03 2.240758055215206004e-02 4.775924194478479712e-01 4.775924194478479712e-01
8.500000000000000000e+03 1.442265621901934330e-02 7.886996430083541981e-03 2.230965264910282631e-02 4.776903473508972153e-01 4.776903473508972153e-01
8.520000000000000000e+03 1.434237456862104756e-02 7.869989537018800066e-03 2.221236410563978692e-02 4.777876358943602408e-01 4.777876358943602408e-01
8.540000000000000000e+03 1.426270241409650051e-02 7.853006665859483051e-03 2.211570907995592458e-02 4.778842909200441413e-01 4.778842909200441413e-01
8.560000000000000000e+03 1.418363537851551233e-02 7.836046435266485338e-03 2.201968181378194042e-02 4.779803181862181116e-01 4.779803181862181116e-01
8.580000000000000000e+03 1.410516907828792202e-02 7.819107554098385718e-03 2.192427663238624702e-02 4.780757233676137807e-01 4.780757233676137807e-01
8.600000000000000000e+03 1.402729912316359219e-02 7.802188821411458648e-03 2.182948794457499272e-02 4.781705120554250454e-01 4.781705120554250454e-01
8.620000000000000000e+03 1.395002111623242121e-02 7.785289126459662111e-03 2.173531024269202347e-02 4.782646897573080147e-01 4.782646897573080147e-01
8.640000000000000000e+03 1.387333065392432931e-02 7.768407448694648887e-03 2.164173810261891748e-02 4.783582618973811207e-01 4.783582618973811207e-01
8.660000000000000000e+03 1.379722332600926901e-02 7.751542857765757882e-03 2.154876618377496791e-02 4.784512338162250633e-01 4.784512338162250633e-01
8.680000000000000000e+03 1.372169471559721993e-02 7.734694513520021068e-03 2.145638922911718288e-02 4.785436107708828657e-01 4.785436107708828657e-01
8.700000000000000000e+03 1.364674039913819220e-02 7.717861666002157409e-03 2.136460206514029236e-02 4.786353979348597631e-01 4.786353979348597631e-01
8.720000000000000000e+03 1.357235594642222307e-02 7.701043655454578064e-03 2.127339960187674128e-02 4.787266003981233142e-01 4.787266003981233142e-01
8.740000000000000000e+03 1.349853692057937857e-02 7.684239912317381190e-03 2.118277683289669991e-02 4.788172231671033452e-01 4.788172231671033452e-01
8.760000000000000000e+03 1.342527887807975009e-02 7.667449957228357135e-03 2.109272883530804651e-02 4.789072711646920055e-01 4.789072711646920055e-01
8.780000000000000000e+03 1.335257736873346306e-02 7.650673401022984113e-03 2.100325076975638819e-02 4.789967492302436569e-01 4.789967492302436569e-01
8.800000000000000000e+03 1.328042793569066821e-02 7.633909944734432532e-03 2.091433788042504002e-02 4.790856621195749843e-01 4.790856621195749843e-01
8.820000000000000000e+03 1.320882611544154511e-02 7.617159379593559793e-03 2.082598549503504592e-02 4.791740145049649957e-01 4.791740145049649957e-01
8.840000000000000000e+03 1.313776743781630216e-02 7.600421587028915495e-03 2.073818902484515780e-02 4.792618109751548561e-01 4.792618109751548561e-01
8.860000000000000000e+03 1.306724742598517827e-02 7.583696538666737097e-03 2.065094396465185639e-02 4.793490560353481644e-01 4.793490560353481644e-01
8.880000000000000000e+03 1.299726159645843600e-02 7.566984296330952521e-03 2.056424589278933041e-02 4.794357541072107320e-01 4.794357541072107320e-01
8.900000000000000000e+03 1.292780545908637189e-02 7.550285012043180151e-03 2.047809047112949393e-02 4.795219095288705269e-01 4.795219095288705269e-01
8.920000000000000000e+03 1.285887451705930787e-02 7.533598928022727098e-03 2.039247344508197599e-02 4.796075265549180622e-01 4.796075265549180622e-01
8.940000000000000000e+03 1.279046426690759464e-02 7.516926376686590937e-03 2.030739064359412746e-02 4.796926093564058968e-01 4.796926093564058968e-01
8.960000000000000000e+03 1.272257019850161000e-02 7.500267780649457969e-03 2.022283797915101072e-02 4.797771620208490240e-01 4.797771620208490240e-01
8.980000000000000000e+03 1.265518779505176578e-02 7.483623652723706693e-03 2.013881144777541349e-02 4.798611885522246490e-01 4.798611885522246490e-01
9.000000000000000000e+03 1.258831253310849739e-02 7.466994595919401734e-03 2.005530712902784188e-02 4.799446928709721893e-01 4.799446928709721893e-01
9.020000000000000000e+03 1.252193988256226909e-02 7.450381303444301648e-03 1.997232118600651002e-02 4.800276788139935524e-01 4.800276788139935524e-01
9.040000000000000000e+03 1.245606530664357565e-02 7.433784558703851117e-03 1.988984986534736432e-02 4.801101501346526912e-01 4.801101501346526912e-01
9.060000000000000000e+03 1.239068426192293723e-02 7.417205235301186153e-03 1.980788949722406267e-02 4.801921105027759928e-01 4.801921105027759928e-01
9.080000000000000000e+03 1.232579219831090797e-02 7.400644297037132363e-03 1.972643649534798135e-02 4.802735635046520568e-01 4.802735635046520568e-01
9.100000000000000000e+03 1.226138455905806564e-02 7.384102797910204949e-03 1.964548735696821161e-02 4.803545126430318057e-01 4.803545126430318057e-01
9.120000000000000000e+03 1.219745678075501855e-02 7.367581882116610442e-03 1.956503866287157001e-02 4.804349613371284855e-01 4.804349613371284855e-01
9.140000000000000000e+03 1.213400429333240382e-02 7.351082784050243235e-03 1.948508707738258808e-02 4.805149129226174431e-01 4.805149129226174431e-01
9.160000000000000000e+03 1.207102252006088394e-02 7.334606828302688182e-03 1.940562934836351228e-02 4.805943706516365155e-01 4.805943706516365155e-01
9.180000000000000000e+03 1.200850687755115540e-02 7.318155429663218865e-03 1.932666230721431441e-02 4.806733376927857515e-01 4.806733376927857515e-01
9.200000000000000000e+03 1.194645277575393655e-02 7.301730093118800197e-03 1.924818286887267776e-02 4.807518171311273569e-01 4.807518171311273569e-01
9.220000000000000000e+03 1.188485561795998499e-02 7.285332413854086683e-03 1.917018803181401096e-02 4.808298119681860272e-01 4.808298119681860272e-01
9.240000000000000000e+03 1.182371080080007152e-02 7.268964077251421560e-03 1.909267487805143410e-02 4.809073251219486145e-01 4.809073251219486145e-01
9.260000000000000000e+03 1.176301371424500787e-02 7.252626858890838524e-03 1.901564057313578915e-02 4.809843594268642386e-01 4.809843594268642386e-01
9.280000000000000000e+03 1.170275974160563115e-02 7.236322624550061734e-03 1.893908236615563304e-02 4.810609176338443982e-01 4.810609176338443982e-01
9.300000000000000000e+03 1.164294425953280379e-02 7.220053330204503211e-03 1.886299758973724802e-02 4.811370024102628040e-01 4.811370024102628040e-01
9.320000000000000000e+03 1.158356263801742225e-02 7.203821022027266305e-03 1.878738366004462784e-02 4.812126163399554346e-01 4.812126163399554346e-01
9.340000000000000000e+03 1.152461024039040313e-02 7.187627836389143092e-03 1.871223807677948811e-02 4.812877619232205362e-01 4.812877619232205362e-01
9.360000000000000000e+03 1.146608242332270225e-02 7.171475999858616980e-03 1.863755842318125938e-02 4.813624415768187892e-01 4.813624415768187892e-01
9.380000000000000000e+03 1.140797453682529730e-02 7.155367829201859237e-03 1.856334236602709409e-02 4.814366576339729198e-01 4.814366576339729198e-01
9.400000000000000000e+03 1.135028192424919133e-02 7.139305731382732459e-03 1.848958765563186307e-02 4.815104123443681994e-01 4.815104123443681994e-01
9.420000000000000000e+03 1.129299992228542486e-02 7.123292203562788839e-03 1.841629212584815559e-02 4.815837078741518895e-01 4.815837078741518895e-01
9.440000000000000000e+03 1.123612386096506204e-02 7.107329833101269298e-03 1.834345369406627235e-02 4.816565463059337970e-01 4.816565463059337970e-01
9.460000000000000000e+03 1.117964906365919234e-02 7.091421297555104350e-03 1.827107036121423944e-02 4.817289296387858299e-01 4.817289296387858299e-01
9.480000000000000000e+03 1.112357084707894274e-02 7.075569364678915840e-03 1.819914021175779786e-02 4.818008597882422195e-01 4.818008597882422195e-01
9.500000000000000000e+03 1.106788452127545862e-02 7.059776892425014341e-03 1.812766141370041745e-02 4.818723385862996311e-01 4.818723385862996311e-01
9.520000000000000000e+03 1.101258538963992110e-02 7.044046828943401756e-03 1.805663221858326561e-02 4.819433677814167760e-01 4.819433677814167760e-01
9.540000000000000000e+03 1.095766874890353668e-02 7.028382212581766111e-03 1.798605096148524554e-02 4.820139490385147996e-01 4.820139490385147996e-01
9.560000000000000000e+03 1.090312988913754236e-02 7.012786171885488501e-03 1.791591606102297188e-02 4.820840839389770593e-01 4.820840839389770593e-01
9.580000000000000000e+03 1.084896409375319705e-02 6.997261925597639612e-03 1.784622601935077768e-02 4.821537739806492917e-01 4.821537739806492917e-01
9.600000000000000000e+03 1.079516663950180061e-02 6.981812782658977992e-03 1.777697942216072136e-02 4.822230205778393342e-01 4.822230205778393342e-01
9.620000000000000000e+03 1.074173279647467130e-02 6.966442142207953520e-03 1.770817493868256584e-02 4.822918250613174584e-01 4.822918250613174584e-01
9.640000000000000000e+03 1.068865782810315967e-02 6.951153493580705667e-03 1.763981132168380289e-02 4.823601886783162596e-01 4.823601886783162596e-01
9.660000000000000000e+03 1.063593717097809609e-02 6.935949885972700867e-03 1.757188705695073710e-02 4.824281129430492698e-01 4.824281129430492698e-01
9.680000000000000000e+03 1.058357365671621850e-02 6.920813312691724561e-03 1.750438696940788408e-02 4.824956130305921298e-01 4.824956130305921298e-01
9.700000000000000000e+03 1.053156861682017637e-02 6.905732159688101647e-03 1.743730077650822163e-02 4.825626992234918200e-01 4.825626992234918200e-01
9.720000000000000000e+03 1.047992015199689445e-02 6.890704689405818990e-03 1.737062484140265706e-02 4.826293751585973846e-01 4.826293751585973846e-01
9.740000000000000000e+03 1.042862635429082051e-02 6.875729210220143939e-03 1.730435556451090720e-02 4.826956444354891240e-01 4.826956444354891240e-01
9.760000000000000000e+03 1.037768530708391666e-02 6.860804076437626055e-03 1.723848938352148460e-02 4.827615106164785397e-01 4.827615106164785397e-01
9.780000000000000000e+03 1.032709508509566630e-02 6.845927688296097116e-03 1.717302277339170444e-02 4.828269772266083337e-01 4.828269772266083337e-01
9.800000000000000000e+03 1.027685375438307062e-02 6.831098491964671983e-03 1.710795224634768449e-02 4.828920477536523537e-01 4.828920477536523537e-01
9.820000000000000000e+03 1.022695937234065211e-02 6.816314979543746863e-03 1.704327435188434173e-02 4.829567256481157034e-01 4.829567256481157034e-01
9.840000000000000000e+03 1.017740998770044758e-02 6.801575689065001915e-03 1.697898567676539225e-02 4.830210143232346320e-01 4.830210143232346320e-01
9.860000000000000000e+03 1.012820364053201513e-02 6.786879204491396041e-03 1.691508284502335480e-02 4.830849171549767007e-01 4.830849171549767007e-01
9.880000000000000000e+03 1.007933836224243242e-02 6.772224155717174697e-03 1.685156251795954727e-02 4.831484374820405048e-01 4.831484374820405048e-01
9.900000000000000000e+03 1.003081217557629315e-02 6.757609218567861217e-03 1.678842139414409712e-02 4.832115786058559515e-01 4.832115786058559515e-01
9.920000000000000000e+03 9.982623094615710596e-03 6.743033114800264620e-03 1.672565620941591710e-02 4.832743437905840933e-01 4.832743437905840933e-01
9.940000000000000000e+03 9.934769124780317567e-03 6.728494612102474404e-03 1.666326373688273299e-02 4.833367362631172948e-01 4.833367362631172948e-01
9.960000000000000000e+03 9.887248262827266418e-03 6.713992524093862282e-03 1.660124078692106972e-02 4.833987592130789546e-01 4.833987592130789546e-01
9.980000000000000000e+03 9.840058496851225578e-03 6.699525710325083053e-03 1.653958420717625138e-02 4.834604157928237833e-01 4.834604157928237833e-01
1.000000000000000000e+04 9.793197806284383022e-03 6.685093076278072859e-03 1.647829088256239777e-02 4.835217091174376369e-01 4.835217091174376369e-01
1.002000000000000000e+04 9.746664161896448006e-03 6.670693573366050927e-03 1.641735773526243822e-02 4.835826422647375722e-01 4.835826422647375722e-01
1.004000000000000000e+04 9.700455525794644124e-03 6.656326198933516965e-03 1.635678172472810124e-02 4.836432182752719577e-01 4.836432182752719577e-01
1.006000000000000000e+04 9.654569851423716251e-03 6.641989996256255496e-03 1.629655984767991450e-02 4.837034401523201410e-01 4.837034401523201410e-01
1.008000000000000000e+04 9.609005083565928806e-03 6.627684054541331526e-03 1.623668913810720135e-02 4.837633108618928368e-01 4.837633108618928368e-01
1.010000000000000000e+04 9.563759158341062286e-03 6.613407508927091408e-03 1.617716666726809471e-02 4.838228333327319608e-01 4.838228333327319608e-01
1.012000000000000000e+04 9.518830003206418464e-03 6.599159540483167177e-03 1.611798954368952666e-02 4.838820104563105184e-01 4.838820104563105184e-01
1.014000000000000000e+04 9.474215536956815190e-03 6.584939376210468751e-03 1.605915491316722496e-02 4.839408450868328271e-01 4.839408450868328271e-01
1.016000000000000000e+04 9.429913669724591593e-03 6.570746289041190860e-03 1.600065995876572347e-02 4.839993400412342939e-01 4.839993400412342939e-01
1.018000000000000000e+04 9.385922302979604614e-03 6.556579597838810454e-03 1.594250190081835522e-02 4.840574980991816934e-01 4.840574980991816934e-01
1.020000000000000000e+04 9.342239329529227268e-03 6.542438667398085828e-03 1.588467799692725585e-02 4.841153220030727788e-01 4.841153220030727788e-01
1.022000000000000000e+04 9.298862633518355583e-03 6.528322908445058359e-03 1.582718554196335670e-02 4.841728144580366711e-01 4.841728144580366711e-01
1.024000000000000000e+04 9.255790090429399930e-03 6.514231777637049907e-03 1.577002186806639172e-02 4.842299781319336360e-01 4.842299781319336360e-01
1.026000000000000000e+04 9.213019567082293693e-03 6.500164777562667147e-03 1.571318434464490446e-02 4.842868156553551406e-01 4.842868156553551406e-01
1.028000000000000000e+04 9.170548921634488065e-03 6.486121456741795500e-03 1.565667037837622372e-02 4.843433296216237971e-01 4.843433296216237971e-01
1.030000000000000000e+04 9.128376003580948583e-03 6.472101409625606941e-03 1.560047741320649654e-02 4.843995225867935295e-01 4.843995225867935295e-01
1.032000000000000000e+04 9.086498653754163796e-03 6.458104276596552187e-03 1.554460293035065874e-02 4.844553970696493517e-01 4.844553970696493517e-01
1.034000000000000000e+04 9.044914704324140062e-03 6.444129743968365909e-03 1.548904444829244699e-02 4.845109555517075894e-01 4.845109555517075894e-01
1.036000000000000000e+04 9.003621978798401551e-03 6.430177543986063254e-03 1.543379952278440582e-02 4.845662004772156028e-01 4.845662004772156028e-01
1.038000000000000000e+04 8.962618292021991978e-03 6.416247454825944191e-03 1.537886574684787719e-02 4.846211342531521749e-01 4.846211342531521749e-01
1.040000000000000000e+04 8.921901450177474602e-03 6.402339300595588298e-03 1.532424075077300392e-02 4.846757592492270117e-01 4.846757592492270117e-01
1.042000000000000000e+04 8.881469250784927022e-03 6.388452951333859105e-03 1.526992220211872801e-02 4.847300777978812980e-01 4.847300777978812980e-01
1.044000000000000000e+04 8.841319482701953322e-03 6.374588323010901489e-03 1.521590780571279583e-02 4.847840921942872527e-01 4.847840921942872527e-01
1.046000000000000000e+04 8.801449926123666723e-03 6.360745377528143410e-03 1.516219530365175289e-02 4.848378046963482957e-01 4.848378046963482957e-01
1.048000000000000000e+04 8.761858352582708662e-03 6.346924122718294176e-03 1.510878247530094386e-02 4.848912175246991030e-01 4.848912175246991030e-01
1.050000000000000000e+04 8.722542524949229714e-03 6.333124612345345308e-03 1.505566713729451778e-02 4.849443328627054961e-01 4.849443328627054961e-01
1.052000000000000000e+04 8.683500197430908674e-03 6.319346946104571414e-03 1.500284714353542111e-02 4.849971528564646084e-01 4.849971528564646084e-01
1.054000000000000000e+04 8.644729115572935205e-03 6.305591269622528444e-03 1.495032038519540293e-02 4.850496796148046075e-01 4.850496796148046075e-01
1.056000000000000000e+04 8.606227016258021986e-03 6.291857774457053701e-03 1.489808479071501671e-02 4.851019152092850284e-01 4.851019152092850284e-01
1.058000000000000000e+04 8.567991627706399507e-03 6.278146698097269301e-03 1.484613832580360983e-02 4.851538616741964405e-01 4.851538616741964405e-01
1.060000000000000000e+04 8.530020669475816067e-03 6.264458323963578712e-03 1.479447899343933580e-02 4.852055210065607249e-01 4.852055210065607249e-01
1.062000000000000000e+04 8.492311852461539509e-03 6.250792981407665011e-03 1.474310483386914554e-02 4.852568951661309082e-01 4.852568951661309082e-01
1.064000000000000000e+04 8.454862878896355488e-03 6.237151045712496962e-03 1.469201392460879434e-02 4.853079860753912178e-01 4.853079860753912178e-01
1.066000000000000000e+04 8.417671442350570937e-03 6.223532938092322941e-03 1.464120438044283490e-02 4.853587956195571929e-01 4.853587956195571929e-01
1.068000000000000000e+04 8.380735227732007131e-03 6.209939125692676143e-03 1.459067435342462429e-02 4.854093256465754069e-01 4.854093256465754069e-01
1.070000000000000000e+04 8.344051911286010093e-03 6.196370121590369373e-03 1.454042203287632049e-02 4.854595779671236899e-01 4.854595779671236899e-01
1.072000000000000000e+04 8.307619160595434982e-03 6.182826484793499389e-03 1.449044564538887539e-02 4.855095543546111836e-01 4.855095543546111836e-01
1.074000000000000000e+04 8.271434634580665177e-03 6.169308820241443427e-03 1.444074345482205049e-02 4.855592565451780085e-01 4.855592565451780085e-01
1.076000000000000000e+04 8.235495983499600131e-03 6.155817778804863541e-03 1.439131376230440296e-02 4.856086862376956526e-01 4.856086862376956526e-01
1.078000000000000000e+04 8.199800848947653639e-03 6.142354057285701399e-03 1.434215490623329606e-02 4.856578450937667490e-01 4.856578450937667490e-01
1.080000000000000000e+04 8.164346863857762510e-03 6.128918398417182618e-03 1.429326526227488528e-02 4.857067347377251321e-01 4.857067347377251321e-01
1.082000000000000000e+04 8.129131652500383096e-03 6.115511590863814163e-03 1.424464324336413741e-02 4.857553567566358921e-01 4.857553567566358921e-01
1.084000000000000000e+04 8.094152830483486091e-03 6.102134469221385214e-03 1.419628729970481146e-02 4.858037127002952094e-01 4.858037127002952094e-01
1.086000000000000000e+04 8.059408004752563470e-03 6.088787914016968034e-03 1.414819591876947252e-02 4.858518040812305760e-01 4.858518040812305760e-01
1.088000000000000000e+04 8.024894773590626751e-03 6.075472851708916232e-03 1.410036762529948487e-02 4.858996323747005741e-01 4.858996323747005741e-01
1.090000000000000000e+04 7.990610726618206996e-03 6.062190254686865634e-03 1.405280098130501192e-02 4.859471990186950419e-01 4.859471990186950419e-01
1.092000000000000000e+04 7.956553444793346141e-03 6.048941141271734281e-03 1.400549458606502144e-02 4.859945054139350185e-01 4.859945054139350185e-01
1.094000000000000000e+04 7.922720500411616074e-03 6.035726575715723297e-03 1.395844707612728039e-02 4.860415529238727439e-01 4.860415529238727439e-01
1.096000000000000000e+04 7.889109457106101286e-03 6.022547668202315151e-03 1.391165712530835485e-02 4.860883428746916590e-01 4.860883428746916590e-01
1.098000000000000000e+04 7.855717869847404083e-03 6.009405574846274529e-03 1.386512344469361703e-02 4.861348765553064055e-01 4.861348765553064055e-01
1.100000000000000000e+04 7.822543284943646313e-03 5.996301497693649202e-03 1.381884478263723480e-02 4.861811552173628259e-01 4.861811552173628259e-01
1.102000000000000000e+04 7.789583240040469370e-03 5.983236684721767416e-03 1.377281992476217694e-02 4.862271800752378526e-01 4.862271800752378526e-01
1.104000000000000000e+04 7.756835264121035925e-03 5.970212429839241372e-03 1.372704769396021658e-02 4.862729523060398407e-01 4.862729523060398407e-01
1.106000000000000000e+04 7.724296877506021258e-03 5.957230072885964615e-03 1.368152695039192603e-02 4.863184730496081243e-01 4.863184730496081243e-01
1.108000000000000000e+04 7.691965591853625397e-03 5.944290999633113776e-03 1.363625659148667846e-02 4.863637434085133493e-01 4.863637434085133493e-01
1.110000000000000000e+04 7.659838910159562711e-03 5.931396641783145962e-03 1.359123555194264796e-02 4.864087644480573625e-01 4.864087644480573625e-01
1.112000000000000000e+04 7.627914326757067112e-03 5.918548476969801367e-03 1.354646280372680950e-02 4.864535371962732113e-01 4.864535371962732113e-01
1.114000000000000000e+04 7.596189327316893794e-03 5.905748028758104999e-03 1.350193735607493895e-02 4.864980626439250888e-01 4.864980626439250888e-01
1.116000000000000000e+04 7.564661388847314025e-03 5.892996866644358879e-03 1.345765825549161132e-02 4.865423417445084442e-01 4.865423417445084442e-01
1.118000000000000000e+04 7.533327979694116883e-03 5.880296606056151579e-03 1.341362458575020775e-02 4.865863754142498165e-01 4.865863754142498165e-01
1.120000000000000000e+04 7.502186559540614461e-03 5.867648908352352151e-03 1.336983546789290503e-02 4.866301645321071123e-01 4.866301645321071123e-01
1.122000000000000000e+04 7.471234579407633192e-03 5.855055480823111863e-03 1.332629006023068260e-02 4.866737099397693278e-01 4.866737099397693278e-01
1.124000000000000000e+04 7.440469481653519922e-03 5.842518076689863331e-03 1.328298755834332254e-02 4.867170124416567156e-01 4.867170124416567156e-01
1.126000000000000000e+04 7.409888699974139306e-03 5.830038495105323987e-03 1.323992719507940258e-02 4.867600728049206182e-01 4.867600728049206182e-01
1.128000000000000000e+04 7.379489659402878148e-03 5.817618581153491744e-03 1.319710824055630831e-02 4.868028917594437455e-01 4.868028917594437455e-01
1.130000000000000000e+04 7.349269776310637589e-03 5.805260225849645864e-03 1.315453000216022100e-02 4.868454699978398414e-01 4.868454699978398414e-01
1.132000000000000000e+04 7.319226458405837452e-03 5.792965366140349556e-03 1.311219182454612456e-02 4.868878081754539067e-01 4.868878081754539067e-01
1.134000000000000000e+04 7.289357104734418835e-03 5.780735984903448248e-03 1.307009308963780550e-02 4.869299069103622535e-01 4.869299069103622535e-01
1.136000000000000000e+04 7.259661617173232377e-03 5.768568519019436763e-03 1.302823013619261103e-02 4.869717698638074688e-01 4.869717698638074688e-01
1.138000000000000000e+04 7.230145061885919454e-03 5.756448471040420158e-03 1.298659353292628237e-02 4.870134064670737506e-01 4.870134064670737506e-01
1.140000000000000000e+04 7.200807069773923659e-03 5.744373995187797288e-03 1.294518106496166283e-02 4.870548189350383805e-01 4.870548189350383805e-01
1.142000000000000000e+04 7.171646918619796821e-03 5.732344052852685230e-03 1.290399097147242394e-02 4.870960090285276212e-01 4.870960090285276212e-01
1.144000000000000000e+04 7.142663878877055818e-03 5.720357628611620789e-03 1.286302150748861936e-02 4.871369784925114188e-01 4.871369784925114188e-01
1.146000000000000000e+04 7.113857213670185184e-03 5.708413730226554426e-03 1.282227094389668150e-02 4.871777290561033480e-01 4.871777290561033480e-01
1.148000000000000000e+04 7.085226178794631034e-03 5.696511388644854602e-03 1.278173756743942666e-02 4.872182624325606115e-01 4.872182624325606115e-01
1.150000000000000000e+04 7.056770022716807138e-03 5.684649657999305168e-03 1.274141968071605333e-02 4.872585803192839848e-01 4.872585803192839848e-01
1.152000000000000000e+04 7.028487986574092315e-03 5.672827615608108838e-03 1.270131560218214217e-02 4.872986843978179272e-01 4.872986843978179272e-01
1.154000000000000000e+04 7.000379304174829571e-03 5.661044361974881985e-03 1.266142366614965431e-02 4.873385763338504151e-01 4.873385763338504151e-01
1.156000000000000000e+04 6.972443201998329565e-03 5.649299020788660711e-03 1.262174222278693130e-02 4.873782577772131086e-01 4.873782577772131086e-01
1.158000000000000000e+04 6.944678899194865404e-03 5.637590738923894777e-03 1.258226963811870207e-02 4.874177303618813517e-01 4.874177303618813517e-01
1.160000000000000000e+04 6.917085607585676983e-03 5.625918686440452808e-03 1.254300429402607081e-02 4.874569957059740055e-01 4.874569957059740055e-01
1.162000000000000000e+04 6.889662531662969248e-03 5.614282056583619687e-03 1.250394458824653082e-02 4.874960554117535039e-01 4.874960554117535039e-01
1.164000000000000000e+04 6.862408868589912198e-03 5.602680065784095692e-03 1.246508893437395064e-02 4.875349110656261309e-01 4.875349110656261309e-01
1.166000000000000000e+04 6.835323808200642615e-03 5.591111953657999095e-03 1.242643576185858273e-02 4.875735642381414658e-01 4.875735642381414658e-01
1.168000000000000000e+04 6.808406533000259733e-03 5.579576983006864430e-03 1.238798351600706518e-02 4.876120164839929938e-01 4.876120164839929938e-01
1.170000000000000000e+04 6.781656218164830441e-03 5.568074439817641622e-03 1.234973065798241482e-02 4.876502693420176615e-01 4.876502693420176615e-01
1.172000000000000000e+04 6.755072031541386676e-03 5.556603633262698592e-03 1.231167566480402716e-02 4.876883243351960440e-01 4.876883243351960440e-01
1.174000000000000000e+04 6.728653133647923695e-03 5.545163895699820392e-03 1.227381702934768684e-02 4.877261829706523444e-01 4.877261829706523444e-01
1.176000000000000000e+04 6.702398677673405275e-03 5.533754582672207462e-03 1.223615326034555376e-02 4.877638467396545052e-01 4.877638467396545052e-01
1.178000000000000000e+04 6.676307809477757642e-03 5.522375072908476505e-03 1.219868288238617690e-02 4.878013171176138751e-01 4.878013171176138751e-01
1.180000000000000000e+04 6.650379667591873808e-03 5.511024768322663088e-03 1.216140443591447878e-02 4.878385955640855975e-01 4.878385955640855975e-01
1.182000000000000000e+04 6.624613383217610972e-03 5.499703094014216434e-03 1.212431647723176929e-02 4.878756835227682775e-01 4.878756835227682775e-01
1.184000000000000000e+04 6.599008080227792249e-03 5.488409498268004630e-03 1.208741757849573877e-02 4.879125824215043150e-01 4.879125824215043150e-01
1.186000000000000000e+04 6.573562875166207541e-03 5.477143452554311155e-03 1.205070632772045972e-02 4.879492936722795715e-01 4.879492936722795715e-01
1.188000000000000000e+04 6.548276877247608332e-03 5.465904451528837485e-03 1.201418132877638857e-02 4.879858186712236479e-01 4.879858186712236479e-01
1.190000000000000000e+04 6.523149188357715497e-03 5.454692013032700487e-03 1.197784120139035874e-02 4.880221587986097176e-01 4.880221587986097176e-01
1.192000000000000000e+04 6.498178903053213225e-03 5.443505678092433291e-03 1.194168458114558753e-02 4.880583154188544714e-01 4.880583154188544714e-01
1.194000000000000000e+04 6.473365108561749889e-03 5.432345010919987019e-03 1.190571011948167966e-02 4.880942898805183949e-01 4.880942898805183949e-01
1.196000000000000000e+04 6.448706884781941519e-03 5.421209598912729057e-03 1.186991648369461333e-02 4.881300835163054352e-01 4.881300835163054352e-01
1.198000000000000000e+04 6.424203304283368325e-03 5.410099052653443048e-03 1.183430235693675239e-02 4.881656976430632788e-01 4.881656976430632788e-01
1.200000000000000000e+04 6.399853432306574705e-03 5.399013005910328032e-03 1.179886643821684462e-02 4.882011335617831849e-01 4.882011335617831849e-01
1.202000000000000000e+04 6.375656326763071841e-03 5.387951115637002776e-03 1.176360744240001824e-02 4.882363925576000407e-01 4.882363925576000407e-01
1.204000000000000000e+04 6.351611038235336834e-03 5.376913061972500574e-03 1.172852410020777843e-02 4.882714758997922511e-01 4.882714758997922511e-01
1.206000000000000000e+04 6.327716609976810104e-03 5.365898548241270112e-03 1.169361515821802297e-02 4.883063848417820152e-01 4.883063848417820152e-01
1.208000000000000000e+04 6.303972077911897988e-03 5.354907300953179808e-03 1.165887937886501968e-02 4.883411206211350497e-01 4.883411206211350497e-01
1.210000000000000000e+04 6.280376470635972742e-03 5.343939069803512604e-03 1.162431554043942723e-02 4.883756844595606439e-01 4.883756844595606439e-01
1.212000000000000000e+04 6.256928809415371676e-03 5.332993627672968570e-03 1.158992243708828300e-02 4.884100775629117708e-01 4.884100775629117708e-01
1.214000000000000000e+04 6.233628108187398015e-03 5.322070770627664905e-03 1.155569887881500481e-02 4.884443011211850316e-01 4.884443011211850316e-01
